activity_key,user_key,date_key,content_key,device_key,subscription_key,minutes_watched,session_duration_mins,completion_rate,pause_count,buffering_events,stream_quality,subtitle_used,audio_language,login_count,added_to_watchlist,shared_content,content_rated,user_rating,search_performed,search_query_count,feedback_given,recommendation_shown,recommendation_clicked,recommendation_converted,recommendation_algorithm,recommendation_position,time_to_click_seconds,relevance_score,subscription_event_type,payment_amount_usd,payment_method,is_trial,cancellation_reason,auto_renewal_enabled,revenue_attributed_usd,notification_sent,notification_clicked,error_encountered,error_type,ab_test_group,platform_version,engagement_score,high_engagement,buffering_level,recommendation_success,watch_efficiency,revenue_segment
5871,129,325,59,3,3,69.16,71.41,0.63,3,4,720p,True,Spanish,9,False,True,False,0,False,0,,True,True,True,"Collaborative Filtering",18,69.3,0.782,,0,"Credit Card",False,,True,0.93,True,False,False,,Variant_B,v4.0,48.364,1,High,1,0.9684918078700462,Medium
5872,410,1,14,3,2,77.7,100.88,0.78,1,0,1080p,True,Spanish,6,False,False,False,0,False,0,,True,False,False,Trending,16,,0.883,,0,"Debit Card",False,,False,1.53,True,True,False,,Control,v3.2,55.68000000000001,1,Low,0,0.7702220459952419,High
5873,422,220,157,2,1,84.05,105.38,0.41,7,0,720p,True,Original,2,False,True,False,0,False,0,"Thumbs Up",True,False,False,Trending,19,,0.415,,0,"Credit Card",False,,False,0.38,False,False,False,,Control,v3.3,46.31999999999999,1,Low,0,0.7975896754602392,Low
5874,294,299,56,4,3,57.25,69.91,0.57,5,0,4K,True,English,5,False,False,False,0,True,2,,True,True,True,Hybrid,8,52.1,0.604,Renewal,13.99,"Credit Card",False,,True,1.06,True,False,False,,Control,v3.3,41.2,0,Low,1,0.8189100271778,Medium
5875,246,321,46,3,2,55.09,50.09,0.56,2,4,1080p,False,English,6,False,False,False,0,True,2,,False,False,False,Content-Based,7,,0.675,,0,"Credit Card",False,,False,1.18,True,True,False,,Control,v4.0,40.236000000000004,0,High,0,1.0998203234178479,Medium
5876,189,1,5,3,2,19.29,24.53,0.54,8,4,720p,False,Original,9,False,False,False,0,True,3,,True,False,False,"Collaborative Filtering",9,,0.752,,0,"Credit Card",False,,True,2.21,True,True,False,,Control,v3.3,26.016000000000002,0,High,0,0.786384019567876,Premium
5877,44,18,98,4,3,70.55,89.27,0.61,6,3,720p,True,English,1,False,False,False,0,False,0,,True,True,False,Content-Based,12,76.0,0.514,,0,"Credit Card",False,,True,1.47,False,False,False,,Control,v3.3,46.72,1,Medium,0,0.7902990926403047,High
5878,86,314,136,3,1,164.57,210.5,0.43,1,1,720p,False,Spanish,8,False,False,True,1.7,False,0,,True,True,False,Content-Based,14,24.8,0.699,,0,PayPal,False,,True,1.41,True,True,False,,Control,v3.3,80.328,1,Low,0,0.7818052256532066,High
5879,44,136,54,1,3,71.82,76.11,0.43,2,2,1080p,False,English,2,False,False,False,0,True,2,,True,False,False,Trending,10,,0.811,,0,"Credit Card",False,,True,0.98,False,False,False,,Control,v3.3,42.228,1,Medium,0,0.9436342136381553,Medium
5880,330,340,187,1,3,67.51,82.52,0.81,2,2,1080p,True,English,3,False,False,False,0,False,0,,True,False,False,Trending,16,,0.608,Downgrade,13.99,"Debit Card",False,,True,1.02,False,False,False,,Variant_B,v3.3,51.904,1,Medium,0,0.8181047018904509,Medium
5881,375,60,21,2,1,22.27,20.43,0.62,4,0,1080p,True,English,1,False,False,False,0,True,5,"Thumbs Up",True,False,False,Content-Based,2,,0.815,,0,"Credit Card",False,,True,1.45,True,False,False,,Control,v3.2,28.207999999999995,0,Low,0,1.0900636319138521,High
5882,446,114,149,2,1,21.99,24.65,0.84,0,4,480p,False,English,7,False,False,True,4.6,True,4,"Thumbs Up",True,False,False,Editorial,6,,0.634,Signup,19.99,"Credit Card",False,,True,0.49,False,False,False,,Control,v3.3,35.79599999999999,0,High,0,0.8920892494929006,Low
5883,378,25,13,4,3,59.22,57.41,0.91,0,4,1080p,False,German,4,False,False,False,0,True,3,,True,False,False,"Collaborative Filtering",11,,0.682,,0,"Debit Card",False,,True,1.22,False,False,False,,Control,v4.0,52.087999999999994,1,High,0,1.031527608430587,Medium
5884,390,254,131,1,3,256.83,327.23,0.41,0,0,4K,True,Spanish,7,False,False,False,0,False,0,,True,False,False,Trending,4,,0.481,Renewal,19.99,"Credit Card",False,,True,1.32,True,True,False,,Control,v3.2,116.432,1,Low,0,0.784860801271277,High
5885,145,189,37,2,1,182.25,177.29,0.75,2,1,1080p,True,English,9,False,False,False,0,False,0,,True,False,False,"Collaborative Filtering",5,,0.791,,0,"Credit Card",False,,True,1.75,True,False,False,,Variant_A,v3.2,97.2,1,Low,0,1.0279767612386486,High
5886,51,210,23,2,3,26.42,23.91,0.91,5,2,1080p,False,German,3,False,True,False,0,True,5,,True,True,True,Content-Based,5,85.6,0.535,Renewal,0,"Debit Card",False,,True,1.53,False,False,False,,Control,v3.3,38.968,0,Medium,1,1.1049769970723546,High
5887,242,264,39,2,1,15.58,18.9,0.97,3,3,720p,True,French,3,False,False,False,0,True,5,,True,False,False,"Collaborative Filtering",17,,0.897,Upgrade,19.99,"Debit Card",False,,True,0.88,True,True,False,,Variant_B,v3.2,36.432,0,Medium,0,0.8243386243386244,Medium
5888,294,53,109,3,3,37.62,46.61,0.81,7,1,4K,True,French,6,True,False,False,0,False,0,,True,True,True,Editorial,5,86.7,0.732,,0,"Credit Card",False,,False,1.37,True,False,False,,Control,v3.2,40.548,0,Low,1,0.8071229349924909,High
5889,408,218,37,3,2,221.74,278.19,0.57,5,4,720p,False,Spanish,8,False,False,False,0,False,0,,True,True,True,"Collaborative Filtering",11,2.1,0.736,Upgrade,7.99,"Gift Card",False,,True,0.15,True,False,False,,Variant_A,v3.3,107.396,1,High,1,0.7970811316007046,Low
5890,51,104,40,2,2,49.01,49.27,0.67,8,0,240p,False,English,8,False,True,False,0,True,4,,True,False,False,"Collaborative Filtering",9,,0.947,,0,"Apple Pay",False,,False,1.75,True,True,False,,Control,v4.0,41.70399999999999,0,Low,0,0.9947229551451187,High
5891,266,333,151,3,2,39.03,50.03,0.56,1,2,720p,False,Hindi,5,True,False,False,0,False,0,,True,True,False,Hybrid,15,108.8,0.5,,0,"Credit Card",False,,True,0.66,False,False,False,,Control,v3.3,33.412000000000006,0,Medium,0,0.7801319208474915,Low
5892,120,175,100,3,3,102.41,108.52,0.68,8,0,480p,False,French,6,False,False,False,0,True,5,,True,False,False,"Collaborative Filtering",3,,0.718,Signup,0,"Credit Card",False,,True,2.1,False,False,False,,Control,v4.0,63.064,1,Low,0,0.9436970143752303,Premium
5893,200,320,168,4,2,233.41,301.54,0.88,3,4,1080p,False,English,4,False,False,False,0,False,0,,True,True,True,Hybrid,16,56.8,0.629,Upgrade,7.99,PayPal,False,,True,1.84,False,False,False,,Variant_B,v3.3,120.56400000000001,1,High,1,0.7740598262253764,High
5894,405,8,124,2,1,20.36,26.19,0.4,5,0,1080p,False,Hindi,1,False,False,False,0,False,0,,True,False,False,Hybrid,9,,0.98,Signup,19.99,"Gift Card",True,,False,0.48,True,True,False,,Control,v3.1,20.343999999999998,0,Low,0,0.7773959526536846,Low
5895,248,161,200,3,2,245.52,225.06,0.4,0,2,720p,True,English,4,False,False,False,0,True,2,,True,False,False,Content-Based,6,,0.876,Signup,7.99,"Debit Card",True,,True,0.87,False,False,False,,Variant_A,v3.2,111.20800000000001,1,Medium,0,1.090909090909091,Medium
5896,70,230,145,2,3,32.42,36.69,0.44,0,0,1080p,False,Spanish,2,False,False,False,0,False,0,,False,False,False,"Collaborative Filtering",9,,0.855,,0,"Credit Card",False,,False,1.89,True,False,False,,Variant_B,v4.0,26.567999999999998,0,Low,0,0.8836195148541838,High
5897,341,354,60,3,1,178.39,178.9,0.79,2,2,720p,False,Spanish,5,False,False,False,0,False,0,,True,False,False,"Collaborative Filtering",19,,0.522,,0,"Credit Card",False,,False,1.79,False,False,False,,Control,v3.2,96.056,1,Medium,0,0.997149245388485,High
5898,57,37,190,2,2,18.62,17.38,0.36,2,0,720p,False,Hindi,9,False,False,False,0,False,0,,True,True,False,Trending,6,15.9,0.542,Downgrade,13.99,"Credit Card",False,,True,1.39,True,False,False,,Variant_B,v3.3,20.048,0,Low,0,1.0713463751438437,High
5899,382,17,48,3,1,184.24,202.86,0.59,8,0,1080p,False,English,6,False,False,False,0,True,5,,False,False,False,Content-Based,11,,0.418,Renewal,7.99,PayPal,False,,False,0.81,True,True,False,,Control,v3.1,93.09600000000002,1,Low,0,0.9082125603864735,Medium
5900,39,316,169,1,3,54.39,64.8,0.62,7,2,1080p,False,Spanish,6,False,False,False,0,False,0,,True,False,False,"Collaborative Filtering",2,,0.783,Cancellation,0,"Credit Card",False,Technical,True,1.35,True,False,False,,Variant_A,v4.0,41.556,0,Medium,0,0.8393518518518519,High
5901,472,121,141,4,3,53.12,58.54,0.89,4,0,1080p,True,English,5,False,False,False,0,False,0,"Thumbs Up",True,False,False,Content-Based,18,,0.623,,0,PayPal,False,,True,2.48,True,False,False,,Variant_B,v3.3,48.948,1,Low,0,0.9074137341988384,Premium
5902,289,2,168,1,3,282.73,303.73,0.34,0,1,4K,True,English,4,False,False,False,0,False,0,,False,False,False,Content-Based,7,,0.587,,0,PayPal,False,,False,1.07,False,False,False,,Variant_B,v4.0,124.09200000000001,1,Low,0,0.9308596450795115,Medium
5903,443,18,84,1,2,36.39,46.77,0.56,8,3,1080p,True,English,9,False,False,True,2.2,False,0,,True,False,False,Content-Based,4,,0.782,,0,"Credit Card",False,,True,1.36,True,False,False,,Control,v3.2,33.156,0,Medium,0,0.7780628608082103,High
5904,18,361,106,3,1,12.14,12.19,0.9,7,1,240p,False,English,1,True,False,False,0,False,0,,True,True,False,Trending,7,2.1,0.897,,0,"Apple Pay",False,,True,2.03,False,False,False,,Variant_B,v3.2,32.056000000000004,0,Low,0,0.9958982772764562,Premium
5905,440,290,164,1,3,22.96,20.99,0.75,5,3,4K,False,English,9,False,False,False,0,True,1,,True,False,False,"Collaborative Filtering",17,,0.48,,0,"Gift Card",False,,True,0.17,True,False,False,,Variant_A,v3.3,33.584,0,Medium,0,1.0938542162934732,Low
5906,220,12,86,4,3,288.84,364.01,0.61,7,1,720p,False,French,6,False,False,True,4.8,False,0,,True,False,False,Hybrid,4,,0.951,Renewal,0,"Debit Card",False,,False,2.3,True,False,False,,Control,v4.0,135.036,1,Low,0,0.7934946842119721,Premium
5907,313,92,88,1,2,2.22,2.29,0.32,8,3,1080p,True,English,6,False,False,False,0,False,0,,True,True,False,"Collaborative Filtering",13,45.9,0.421,Renewal,19.99,"Credit Card",False,,True,2.13,False,False,False,,Control,v3.2,11.687999999999999,0,Medium,0,0.9694323144104804,Premium
5908,244,352,137,2,3,56.98,70.45,0.84,4,0,720p,False,English,6,False,False,False,0,False,0,,True,False,False,Content-Based,20,,0.457,Upgrade,19.99,"Credit Card",False,,True,1.42,False,False,True,"Network Error",Variant_A,v3.1,49.19200000000001,1,Low,0,0.8088005677785662,High
5909,352,60,85,2,3,81.18,87.07,0.88,2,2,720p,False,English,9,False,False,True,3.6,False,0,,False,False,False,"Collaborative Filtering",19,,0.903,,0,"Credit Card",False,,True,1.39,True,False,False,,Control,v3.1,60.672,1,Medium,0,0.9323532789709431,High
5910,460,124,190,4,3,45.2,43.11,0.84,3,2,4K,False,English,6,False,False,False,0,True,1,,True,False,False,Trending,4,,0.696,,0,PayPal,False,,False,2.29,True,False,False,,Control,v3.3,44.580000000000005,1,Medium,0,1.0484806309440966,Premium
5911,304,298,7,3,3,47.29,52.3,0.88,5,4,1080p,True,Spanish,6,True,False,True,4.3,False,0,,True,False,False,Trending,13,,0.964,,0,PayPal,False,,True,1.79,True,False,False,,Control,v3.3,46.516000000000005,1,High,0,0.904206500956023,High
5912,298,260,188,2,2,20.3,22.27,0.91,1,3,1080p,False,Hindi,3,False,False,True,1.6,False,0,,True,True,True,Hybrid,1,102.2,0.677,Downgrade,0,"Credit Card",False,,False,1.94,True,False,False,,Variant_B,v4.0,36.02,0,Medium,1,0.9115401885945218,Premium
5913,283,241,75,4,2,80.97,89.35,0.96,8,4,1080p,False,English,2,False,False,False,0,False,0,,True,False,False,Hybrid,2,,0.956,Downgrade,7.99,PayPal,False,,True,0.65,True,False,False,,Control,v4.0,61.587999999999994,1,High,0,0.906211527700056,Low
5914,74,72,181,3,2,38.58,42.6,0.61,0,4,720p,False,English,2,False,False,False,0,False,0,,True,True,False,Editorial,7,58.9,0.544,Downgrade,19.99,"Credit Card",False,,True,0.12,True,False,False,,Control,v3.2,34.132,0,High,0,0.9056338028169013,Low
5915,110,333,46,1,2,11.07,13.19,0.95,2,3,1080p,False,Spanish,1,True,False,False,0,False,0,"Thumbs Up",True,False,False,"Collaborative Filtering",17,,0.77,Signup,7.99,"Credit Card",True,,True,1.15,False,False,False,,Variant_B,v4.0,33.128,0,Medium,0,0.8392721758908265,Medium
5916,180,114,157,3,2,99.74,104.96,0.83,6,2,4K,False,Spanish,4,False,False,True,3,False,0,,True,False,False,"Collaborative Filtering",7,,0.997,,0,"Credit Card",False,,True,0.36,True,False,False,,Variant_A,v3.2,65.59599999999999,1,Medium,0,0.950266768292683,Low
5917,426,264,135,3,2,36.59,39.16,0.9,4,3,1080p,True,Spanish,1,False,False,True,2.8,True,1,,True,False,False,"Collaborative Filtering",13,,0.626,,0,"Debit Card",False,,False,1.1,False,False,False,,Control,v3.2,41.93600000000001,0,Medium,0,0.9343718079673138,Medium
5918,32,335,26,1,3,176.79,228.59,0.68,2,0,720p,True,Original,7,False,False,False,0,True,2,,True,True,True,Trending,17,60.7,0.401,Signup,13.99,"Apple Pay",False,,False,1.62,True,False,False,,Control,v3.1,92.716,1,Low,1,0.7733934117852924,High
5919,234,88,52,2,2,17.3,22.33,0.79,1,4,480p,False,German,1,False,False,False,0,False,0,,True,True,False,"Collaborative Filtering",1,57.8,0.438,,0,"Gift Card",False,,True,1.55,True,True,False,,Control,v3.2,30.82,0,High,0,0.77474249888043,High
5920,282,278,117,1,1,27.7,31.84,0.6,4,4,720p,False,English,3,False,False,True,1.2,True,2,"Thumbs Up",True,False,False,Content-Based,2,,0.915,Renewal,13.99,"Credit Card",False,,True,1.75,False,False,False,,Variant_A,v3.3,29.88,0,High,0,0.8699748743718593,High
5921,25,185,178,3,2,85.44,85.02,0.82,2,3,4K,False,French,5,False,False,False,0,False,0,"Thumbs Up",True,False,False,"Collaborative Filtering",6,,0.695,Upgrade,0,"Credit Card",False,,True,0.44,False,False,False,,Variant_B,v3.3,59.775999999999996,1,Medium,0,1.004940014114326,Low
5922,331,312,46,3,2,34.46,33.85,0.36,8,4,720p,False,Spanish,2,False,False,False,0,False,0,,True,False,False,Trending,12,,0.722,,0,"Debit Card",False,,True,0.68,False,False,False,,Control,v3.3,24.983999999999998,0,High,0,1.0180206794682423,Low
5923,279,197,23,4,1,205.48,239.1,0.99,8,2,4K,True,German,7,False,False,False,0,True,2,,True,False,False,"Collaborative Filtering",13,,0.88,Renewal,13.99,PayPal,False,,True,1.77,False,False,False,,Control,v3.1,113.49200000000002,1,Medium,0,0.8593893768297783,High
5924,226,72,24,2,3,10.84,9.98,0.99,4,4,1080p,False,Original,8,False,False,False,0,True,4,,True,False,False,Content-Based,20,,0.887,,0,"Credit Card",False,,False,0.54,True,False,False,,Control,v4.0,36.036,0,High,0,1.0861723446893787,Low
5925,57,155,129,4,3,32.38,37.52,0.71,1,3,480p,False,English,6,False,False,False,0,False,0,,False,False,False,Content-Based,20,,0.686,,0,"Apple Pay",False,,True,0.62,True,True,False,,Control,v3.2,35.452000000000005,0,Medium,0,0.8630063965884861,Low
5926,180,330,102,2,2,126.87,159.1,0.63,6,2,720p,True,English,2,False,False,False,0,True,5,,True,False,False,"Collaborative Filtering",9,,0.915,,0,"Debit Card",False,,True,1.72,False,False,False,,Variant_A,v4.0,70.548,1,Medium,0,0.7974230043997487,High
5927,232,9,31,4,2,10.28,9.82,0.67,3,2,720p,False,Original,8,False,False,True,3.9,False,0,,True,True,False,"Collaborative Filtering",17,86.0,0.681,,0,"Credit Card",False,,True,1.85,False,False,False,,Variant_A,v3.2,25.811999999999998,0,Medium,0,1.0468431771894093,High
5928,382,197,22,1,2,192.52,218.82,0.9,4,4,720p,False,German,5,False,False,False,0,True,1,"Thumbs Up",True,False,False,"Collaborative Filtering",18,,0.805,,0,PayPal,False,,True,0.8,False,False,False,,Variant_A,v3.3,105.108,1,High,0,0.8798098894068185,Medium
5929,343,317,39,3,2,32.98,41.35,0.78,4,3,1080p,True,English,8,True,False,False,0,True,5,"Thumbs Up",True,True,True,Hybrid,8,60.4,0.42,,0,"Credit Card",False,,False,2.19,False,False,False,,Variant_A,v4.0,38.692,0,Medium,1,0.7975816203143893,Premium
5930,477,66,124,4,2,27.66,35.87,0.89,7,4,1080p,False,English,5,True,False,False,0,True,1,,True,False,False,"Collaborative Filtering",8,,0.483,,0,"Apple Pay",False,,False,2.1,False,False,False,,Control,v4.0,38.864,0,High,0,0.7711179258433232,Premium
5931,287,10,43,4,3,203.61,248.35,0.47,7,0,480p,False,Hindi,6,False,False,False,0,True,4,"Thumbs Up",True,False,False,"Collaborative Filtering",11,,0.911,,0,"Credit Card",False,,True,1.54,True,False,False,,Control,v3.1,97.14400000000002,1,Low,0,0.8198510167102879,High
5932,64,105,171,1,1,17.98,22.43,0.43,2,0,1080p,True,English,5,False,False,False,0,True,2,,True,True,False,"Collaborative Filtering",8,114.9,0.588,Upgrade,7.99,"Apple Pay",False,,True,2.08,False,False,False,,Control,v4.0,21.291999999999998,0,Low,0,0.8016049933125279,Premium
5933,455,242,88,2,3,26.83,30.11,0.95,7,2,1080p,False,English,7,False,False,False,0,True,4,"Thumbs Up",True,False,False,Editorial,18,,0.601,Cancellation,7.99,"Debit Card",False,"Found Alternative",True,2.45,False,False,False,,Control,v4.0,41.032,0,Medium,0,0.8910660909996678,Premium
5934,232,140,91,3,1,34.59,31.26,0.69,6,4,720p,False,English,5,False,False,False,0,False,0,"Thumbs Up",True,False,False,"Collaborative Filtering",18,,0.798,Renewal,7.99,"Credit Card",False,,True,2.36,True,False,False,,Variant_A,v3.2,35.536,0,High,0,1.1065259117082533,Premium
5935,289,195,175,3,3,106.83,108.09,1,3,0,1080p,False,French,5,False,False,False,0,True,5,,False,False,False,Editorial,13,,0.756,,0,"Gift Card",False,,True,0.41,True,True,False,,Control,v3.3,74.232,1,Low,0,0.9883430474604495,Low
5936,213,324,152,2,3,177.21,218.37,0.86,2,1,4K,False,Original,4,True,False,True,2.5,True,5,,True,False,False,Trending,1,,0.449,,0,"Credit Card",False,,True,1.01,False,False,True,"Auth Error",Control,v3.1,97.984,1,Low,0,0.811512570408023,Medium
5937,258,17,94,1,2,257.38,260.17,0.79,0,0,240p,True,English,9,False,False,False,0,True,1,,True,False,False,Hybrid,15,,0.859,Signup,13.99,"Debit Card",True,,True,1.84,True,False,False,,Control,v3.3,128.552,1,Low,0,0.9892762424568551,High
5938,18,89,145,4,3,11.72,14.08,0.76,5,4,720p,False,Original,9,False,True,False,0,True,1,,True,True,True,"Collaborative Filtering",6,80.7,0.77,,0,"Credit Card",False,,True,0.31,False,False,False,,Control,v3.3,29.388,0,High,1,0.8323863636363636,Low
5939,175,91,90,1,1,127.64,160.96,0.84,5,4,1080p,False,English,1,False,True,False,0,False,0,,True,True,False,"Collaborative Filtering",6,27.3,0.913,Renewal,7.99,"Apple Pay",False,,True,0.43,True,False,False,,Variant_B,v4.0,76.456,1,High,0,0.7929920477137177,Low
5940,417,312,86,4,3,57.13,53.24,0.99,1,0,720p,False,English,9,True,False,False,0,True,5,,True,True,True,"Collaborative Filtering",13,76.6,0.721,,0,"Credit Card",False,,True,1.06,True,False,False,,Variant_A,v3.3,54.852000000000004,1,Low,1,1.0730653643876784,Medium
5941,229,286,121,4,3,162.36,183.62,0.91,5,4,1080p,False,English,7,False,False,False,0,True,1,,True,False,False,"Collaborative Filtering",2,,0.649,Signup,7.99,PayPal,True,,False,0.11,False,False,False,,Variant_B,v3.2,93.744,1,High,0,0.8842174055113823,Low
5942,226,236,110,3,2,29.47,26.7,0.57,7,4,720p,True,English,2,False,False,False,0,True,3,,True,True,True,"Collaborative Filtering",19,3.8,0.623,,0,"Credit Card",False,,False,1.16,False,False,False,,Variant_A,v3.3,29.587999999999997,0,High,1,1.1037453183520598,Medium
5943,84,169,35,2,1,24.46,26.99,0.88,0,1,1080p,True,English,2,False,False,False,0,False,0,,True,False,False,"Collaborative Filtering",17,,0.403,,0,"Credit Card",False,,False,1.04,True,False,False,,Control,v4.0,36.583999999999996,0,Low,0,0.9062615783623565,Medium
5944,291,258,92,1,3,49.04,48.2,0.62,4,2,1080p,True,English,7,True,True,False,0,True,1,,True,False,False,Content-Based,1,,0.424,,0,"Debit Card",False,,False,1.8,True,False,False,,Variant_B,v3.2,39.715999999999994,0,Medium,0,1.0174273858921161,High
5945,435,252,65,1,3,83.85,79.53,0.82,5,4,720p,True,English,4,False,False,False,0,False,0,,True,True,False,"Collaborative Filtering",14,31.4,0.479,Downgrade,19.99,"Gift Card",False,,True,0.32,False,False,False,,Variant_B,v3.3,58.94,1,High,0,1.054319124858544,Low
5946,370,357,144,2,1,21.77,25.87,0.89,3,3,720p,True,Original,6,False,False,False,0,True,5,,True,False,False,Content-Based,16,,0.958,,0,"Apple Pay",False,,True,1.16,False,False,False,,Control,v3.3,37.108000000000004,0,Medium,0,0.841515268650947,Medium
5947,246,295,173,3,1,55.56,55.7,0.83,3,2,1080p,False,Spanish,8,False,True,False,0,False,0,,True,False,False,"Collaborative Filtering",15,,0.928,,0,"Credit Card",False,,True,2.41,False,False,False,,Variant_B,v3.2,48.724000000000004,1,Medium,0,0.9974865350089767,Premium
5948,402,281,48,3,2,88.79,115.24,0.64,0,2,1080p,True,Spanish,9,False,False,False,0,True,3,,True,False,False,Content-Based,9,,0.698,Upgrade,7.99,PayPal,False,,True,2.21,False,False,True,"Network Error",Control,v4.0,56.816,1,Medium,0,0.7704790003471018,Premium
5949,110,212,25,1,2,26.78,30.39,0.83,4,3,720p,False,French,6,False,False,False,0,True,3,,True,False,False,Content-Based,19,,0.508,,0,"Credit Card",False,,False,1.82,False,False,False,,Variant_A,v3.1,37.112,0,Medium,0,0.8812109246462653,High
5950,254,9,124,4,2,178.38,231.2,0.49,3,0,720p,False,Spanish,5,True,False,False,0,True,4,,True,False,False,"Collaborative Filtering",8,,0.488,Cancellation,7.99,"Debit Card",False,"No Time",True,2.45,True,True,False,,Variant_A,v4.0,87.45200000000001,1,Low,0,0.7715397923875432,Premium
